x_right,z_right,x_left,z_left
45.4702,-315.8071,45.6256,-327.6607
46.9783,-315.7658,47.1349,-327.6293
48.4783,-315.7229,48.6354,-327.5942
50.0171,-315.681,50.1753,-327.564
51.5515,-315.6403,51.7053,-327.5334
53.0755,-315.6023,53.2265,-327.4977
54.5924,-315.5644,54.7384,-327.4678
56.0927,-315.5295,56.2427,-327.4324
57.6363,-315.4933,57.7841,-327.4017
59.1674,-315.4603,59.3166,-327.3709
60.6897,-315.4292,60.8397,-327.3336
62.2029,-315.3976,62.3538,-327.3029
63.7058,-315.3672,63.8591,-327.2717
65.2543,-315.3375,65.3992,-327.2397
66.7916,-315.308,66.9303,-327.2077
68.3192,-315.281,68.4519,-327.1696
69.8334,-315.2545,69.9654,-327.1383
71.342,-315.2294,71.4696,-327.1082
72.8848,-315.2039,73.0088,-327.0699
74.4184,-315.1799,74.539,-327.0387
75.9311,-315.1552,76.0621,-327.0078
77.4416,-315.1319,77.5753,-326.9695
78.9428,-315.109,79.0803,-326.9405
80.4835,-315.0861,80.6185,-326.9102
82.0174,-315.0633,82.147,-326.8727
83.5373,-315.0401,83.6667,-326.8445
85.0558,-315.0161,85.1758,-326.8076
86.5564,-314.9927,86.6773,-326.7805
88.0959,-314.968,88.2099,-326.7533
89.6223,-314.9431,89.7336,-326.718
91.1389,-314.9192,91.2478,-326.6922
92.6424,-314.8939,92.7525,-326.6662
94.1804,-314.8683,94.2871,-326.6395
95.6998,-314.8409,95.8121,-326.6053
97.2196,-314.8134,97.3256,-326.5792
98.7181,-314.786,98.8301,-326.5551
100.2555,-314.7562,100.3617,-326.5299
101.7787,-314.7251,101.8824,-326.4959
103.2917,-314.6945,103.3921,-326.4719
104.8254,-314.6637,104.9304,-326.4477
106.3568,-314.6317,106.4576,-326.4237
107.8657,-314.5992,107.9748,-326.3897
109.3649,-314.5674,109.4757,-326.3675
110.8743,-314.535,110.9996,-326.3328
112.3655,-314.5015,112.5141,-326.3078
113.8569,-314.4683,114.0194,-326.2823
115.3733,-314.433,115.5528,-326.2551
116.8971,-314.3976,117.076,-326.2279
118.3987,-314.3626,118.5932,-326.1921
119.9019,-314.328,120.1026,-326.1662
121.4017,-314.2919,121.6047,-326.1403
122.9363,-314.2532,123.1347,-326.1124
124.4543,-314.2175,124.6584,-326.0739
125.9661,-314.1814,126.175,-326.0439
127.4601,-314.1456,127.6859,-326.0149
128.9552,-314.1084,129.1885,-325.9847
130.4736,-314.0721,130.7194,-325.9548
131.9839,-314.0354,132.2429,-325.912
133.4943,-313.9988,133.7583,-325.8806
134.9911,-313.9634,135.2658,-325.8486
136.5156,-313.9272,136.7976,-325.8158
138.0201,-313.8932,138.3197,-325.7712
139.5131,-313.859,139.8306,-325.738
141.029,-313.8253,141.3627,-325.7019
142.5147,-313.7909,142.8852,-325.6586
144.0137,-313.7569,144.3971,-325.6246
145.4885,-313.7258,145.9043,-325.59
146.9878,-313.6936,147.4377,-325.5593
148.494,-313.6638,148.9627,-325.5248
149.9648,-313.6332,150.4858,-325.5029
151.409,-313.6064,152.006,-325.4825
152.8188,-313.5829,153.5248,-325.4605
154.2331,-313.5594,155.0371,-325.4261
155.6173,-313.542,156.586,-325.3979
156.9692,-313.5266,158.1371,-325.3705
158.2698,-313.5186,159.6969,-325.3457
159.5314,-313.5201,161.2688,-325.3281
160.7532,-313.5333,162.8568,-325.2999
161.9639,-313.5593,164.4578,-325.2452
163.1985,-313.6004,166.1074,-325.1584
164.4429,-313.639,167.7761,-325.0513
165.6956,-313.6626,169.4641,-324.9067
166.9678,-313.6699,171.1741,-324.7306
168.2684,-313.6583,172.9024,-324.5121
169.598,-313.6165,174.6439,-324.2395
170.9414,-313.5238,176.3941,-323.8926
172.3059,-313.3903,178.1565,-323.4798
173.6426,-313.1336,179.9217,-322.9863
174.9606,-312.723,181.7,-322.386
176.2556,-312.216,183.4484,-321.6969
177.5329,-311.6484,185.1752,-320.9082
178.7953,-311.0258,186.8582,-320.0002
180.0376,-310.3419,188.4969,-318.9878
181.2589,-309.5908,190.0732,-317.8857
182.4569,-308.7732,191.5646,-316.6958
183.6202,-307.8834,192.9815,-315.454
184.7295,-306.9175,194.3366,-314.1713
185.7728,-305.8828,195.6347,-312.8123
186.7537,-304.786,196.8625,-311.3943
187.6784,-303.6405,198.0283,-309.8963
188.5427,-302.4459,199.1138,-308.3404
189.3547,-301.2142,200.1443,-306.7074
190.1066,-299.9077,201.1007,-305.0022
190.7741,-298.5563,201.9531,-303.2627
191.3624,-297.1705,202.6899,-301.4522
191.8465,-295.7497,203.3896,-299.5501
192.251,-294.3084,204.0903,-297.5989
192.5419,-292.8424,204.7645,-295.6131
192.7267,-291.3628,205.3566,-293.5825
192.8179,-289.8746,205.7263,-291.5696
192.8259,-288.3824,205.8923,-289.6334
192.7598,-286.8942,205.8997,-287.7137
192.5932,-285.4138,205.7586,-285.8225
192.3112,-283.9504,205.4478,-283.9326
191.9097,-282.479,205.0439,-282.0623
191.4188,-281.0374,204.5738,-280.2228
190.8709,-279.6236,204.0355,-278.4365
190.2898,-278.2386,203.432,-276.6918
189.6532,-276.8812,202.7643,-275.0039
188.9762,-275.5466,202.0459,-273.377
188.2647,-274.2111,201.288,-271.7608
187.537,-272.9011,200.5066,-270.1804
186.7845,-271.6199,199.6983,-268.6334
186.0171,-270.3648,198.8762,-267.1165
185.2484,-269.1314,198.0426,-265.6292
184.4589,-267.8906,197.1837,-264.1489
183.6661,-266.6728,196.3178,-262.6919
182.8766,-265.4734,195.4548,-261.2556
182.0972,-264.2884,194.5884,-259.8416
181.3256,-263.1152,193.7184,-258.4496
180.5551,-261.9483,192.8485,-257.0735
179.7774,-260.7753,191.9721,-255.7051
179.0021,-259.6152,191.1011,-254.3674
178.2174,-258.4422,190.2248,-253.0302
177.4368,-257.2841,189.3567,-251.7143
176.646,-256.1224,188.4753,-250.3947
175.863,-254.9806,187.6037,-249.0926
175.0716,-253.8335,186.7211,-247.7856
174.289,-252.7079,185.8431,-246.4987
173.4949,-251.5721,184.9496,-245.2115
172.695,-250.437,184.0508,-243.9153
171.9018,-249.3203,183.167,-242.6374
171.0983,-248.2018,182.2736,-241.3544
170.3055,-247.1033,181.3847,-240.095
169.5022,-245.9979,180.479,-238.8363
168.6884,-244.8975,179.565,-237.5703
167.8686,-243.8121,178.6542,-236.3338
167.038,-242.7246,177.7222,-235.1006
166.18,-241.6157,176.7672,-233.8801
165.317,-240.5197,175.7958,-232.6563
164.4634,-239.4536,174.8237,-231.4616
163.5912,-238.3805,173.8354,-230.2718
162.71,-237.3132,172.8215,-229.0902
161.8379,-236.2739,171.7987,-227.9475
160.9459,-235.2303,170.7383,-226.8312
160.0455,-234.1973,169.6616,-225.7204
159.132,-233.1634,168.5746,-224.6151
158.1992,-232.1221,167.4722,-223.5213
157.2733,-231.1077,166.3877,-222.451
156.3329,-230.0949,165.2938,-221.3857
155.3843,-229.0918,164.1893,-220.3223
154.4194,-228.0868,163.0837,-219.2523
153.4435,-227.0859,161.968,-218.1804
152.4527,-226.0846,160.832,-217.1184
151.4744,-225.1079,159.7076,-216.0835
150.4846,-224.1316,158.5656,-215.0544
149.4834,-223.1579,157.4095,-214.0283
148.4651,-222.1805,156.2394,-213.0085
147.462,-221.23,155.0864,-212.0113
146.4449,-220.2813,153.9218,-211.0155
145.4156,-219.3338,152.751,-210.0151
144.3738,-218.3887,151.5816,-209.0018
143.3164,-217.4434,150.4082,-207.9836
142.2457,-216.4996,149.2265,-206.9646
141.1581,-215.5555,148.0321,-205.9534
140.0815,-214.6343,146.8561,-204.9702
138.9878,-213.711,145.6685,-203.9963
137.8848,-212.7915,144.472,-203.0231
136.7709,-211.8765,143.2652,-202.0531
135.6397,-210.9619,142.0492,-201.0898
134.4946,-210.0495,140.822,-200.1346
133.338,-209.1436,139.5865,-199.181
132.1704,-208.2428,138.341,-198.2321
130.9924,-207.3486,137.0828,-197.2917
129.833,-206.4814,135.8466,-196.3774
128.6619,-205.6191,134.6002,-195.4706
127.4737,-204.7577,133.3459,-194.5705
126.2735,-203.9002,132.082,-193.6787
125.0645,-203.0504,130.8107,-192.7887
123.8456,-202.2065,129.5311,-191.9052
122.6199,-201.3691,128.2421,-191.0265
121.3849,-200.5379,126.9439,-190.1565
120.1436,-199.7119,125.6353,-189.2944
118.8907,-198.895,124.3196,-188.4394
117.6304,-198.0873,122.9937,-187.5918
116.361,-197.2879,121.6586,-186.7541
115.0822,-196.4972,120.3152,-185.9251
113.7947,-195.7162,118.9623,-185.1064
112.5328,-194.9641,117.6345,-184.3145
111.2621,-194.2195,116.3007,-183.5307
109.9838,-193.4843,114.9588,-182.7568
108.6997,-192.7586,113.6034,-181.9998
107.4109,-192.0441,112.236,-181.253
106.1158,-191.3387,110.8582,-180.5184
104.8115,-190.6432,109.472,-179.7959
103.4964,-189.9565,108.0804,-179.0859
102.1724,-189.2812,106.6789,-178.392
100.8403,-188.6167,105.2713,-177.7042
99.5001,-187.9619,103.8596,-177.0208
98.152,-187.3182,102.4427,-176.3442
96.7954,-186.684,101.0224,-175.675
95.433,-186.0585,99.5934,-175.0192
94.065,-185.4403,98.1591,-174.3715
92.691,-184.832,96.7179,-173.7327
91.3105,-184.2323,95.2687,-173.1079
89.9228,-183.6422,93.8111,-172.4977
88.5299,-183.0621,92.3422,-171.8991
87.1307,-182.4904,90.8644,-171.3158
85.7246,-181.929,89.3804,-170.7412
84.3111,-181.3779,87.8905,-170.1789
82.9271,-180.8497,86.433,-169.6409
81.5339,-180.3332,84.9681,-169.1133
80.1302,-179.8265,83.4985,-168.5965
78.717,-179.3291,82.0232,-168.0902
77.2937,-178.8442,80.5403,-167.5913
75.861,-178.371,79.0483,-167.1006
74.419,-177.9118,77.5461,-166.6172
72.9675,-177.4662,76.0358,-166.1409
71.5079,-177.0342,74.5133,-165.673
70.08,-176.6213,73.0223,-165.2224
68.6446,-176.2155,71.5249,-164.7812
67.2026,-175.8184,70.0181,-164.3494
65.7545,-175.4273,68.5069,-163.9266
64.3028,-175.0442,66.9872,-163.5122
62.8469,-174.6647,65.4652,-163.108
61.3869,-174.2937,63.9378,-162.7113
59.923,-173.9288,62.4063,-162.3244
58.4549,-173.5727,60.8708,-161.9482
56.9816,-173.2302,59.3334,-161.5824
55.5057,-172.8966,57.7914,-161.2311
54.0287,-172.5682,56.2429,-160.8887
52.5488,-172.2482,54.6912,-160.5598
51.0668,-171.9358,53.1365,-160.244
49.5846,-171.6371,51.5756,-159.9406
48.1044,-171.3498,50.007,-159.6508
46.6243,-171.0749,48.4408,-159.3735
45.1449,-170.814,46.8765,-159.1097
43.667,-170.5673,45.3123,-158.8596
42.1904,-170.335,43.7539,-158.6257
40.7164,-170.1178,42.1967,-158.4066
39.2062,-169.9068,40.6023,-158.194
37.6997,-169.7102,39.0112,-157.9942
36.1969,-169.5264,37.4254,-157.8094
34.6981,-169.357,35.843,-157.6396
33.2027,-169.2069,34.2647,-157.4838
31.7108,-169.0769,32.6918,-157.3437
30.2233,-168.9634,31.1207,-157.215
28.7006,-168.8629,29.5172,-157.0936
27.1813,-168.7761,27.9263,-156.9824
25.6658,-168.7012,26.3441,-156.8799
24.1552,-168.6342,24.7588,-156.7845
22.6494,-168.5691,23.169,-156.6918
21.1466,-168.5058,21.5851,-156.6035
19.6457,-168.4482,20.0053,-156.5314
18.1465,-168.3975,18.4311,-156.4757
16.6495,-168.3619,16.8533,-156.435
15.1532,-168.3373,15.2725,-156.4099
13.6507,-168.3267,13.6951,-156.4019
12.1401,-168.3289,12.1092,-156.4127
10.6194,-168.3477,10.5207,-156.4431
9.1281,-168.3783,8.968,-156.4866
7.6271,-168.4211,7.4097,-156.5437
6.1162,-168.4747,5.8412,-156.6196
4.5956,-168.5395,4.2616,-156.7122
3.1082,-168.6178,2.7012,-156.8232
1.6128,-168.7119,1.1308,-156.9502
0.1096,-168.8214,-0.4478,-157.0878
-1.4023,-168.9453,-2.0345,-157.2333
-2.9241,-169.0808,-3.6229,-157.3902
-4.4112,-169.2241,-5.1753,-157.5513
-5.9032,-169.384,-6.7309,-157.7205
-7.4019,-169.5542,-8.2815,-157.8988
-8.9076,-169.7329,-9.8276,-158.0816
-10.4195,-169.9189,-11.3741,-158.2694
-11.9367,-170.1154,-12.9222,-158.4626
-13.4588,-170.3143,-14.4756,-158.6605
-14.9422,-170.513,-15.9961,-158.8562
-16.4283,-170.7162,-17.5183,-159.0584
-17.9134,-170.9199,-19.0375,-159.2617
-19.3951,-171.1234,-20.5544,-159.4678
-20.915,-171.3306,-22.111,-159.6815
-22.4314,-171.5376,-23.6597,-159.8967
-23.9426,-171.7458,-25.2062,-160.114
-25.4487,-171.9573,-26.7459,-160.3315
-26.9497,-172.1689,-28.2797,-160.5509
-28.4449,-172.3814,-29.8087,-160.7704
-29.9339,-172.5925,-31.3309,-160.9901
-31.4159,-172.8043,-32.8436,-161.2097
-32.9304,-173.0214,-34.3916,-161.4352
-34.434,-173.2382,-35.9317,-161.6605
-35.9228,-173.4543,-37.4598,-161.8827
-37.3979,-173.6677,-38.9718,-162.1035
-38.9003,-173.8869,-40.5107,-162.3298
-40.3921,-174.1062,-42.0398,-162.5535
-41.8749,-174.324,-43.5551,-162.7757
-43.3876,-174.547,-45.096,-163.0014
-44.8895,-174.7695,-46.6265,-163.2259
-46.3807,-174.9921,-48.1473,-163.4484
-47.8622,-175.213,-49.6563,-163.6682
-49.3715,-175.4378,-51.1934,-163.8919
-50.8705,-175.6621,-52.7203,-164.1145
-52.3594,-175.8841,-54.2404,-164.336
-53.8403,-176.1041,-55.7493,-164.5555
-55.3492,-176.3293,-57.2856,-164.7776
-56.8497,-176.5524,-58.8103,-164.9981
-58.3406,-176.7752,-60.3279,-165.2175
-59.8233,-176.9965,-61.8385,-165.4359
-61.3343,-177.2204,-63.3829,-165.6597
-62.8448,-177.4432,-64.9316,-165.8828
-64.3283,-177.6617,-66.4524,-166.1022
-65.824,-177.8816,-67.977,-166.322
-67.3297,-178.1014,-69.5063,-166.5422
-68.8421,-178.3219,-71.0416,-166.7634
-70.3548,-178.5417,-72.5772,-166.9823
-71.8635,-178.7602,-74.1105,-167.2022
-73.3659,-178.9775,-75.6339,-167.4205
-74.8574,-179.1936,-77.1464,-167.6361
-76.3696,-179.4122,-78.6811,-167.8547
-77.8667,-179.6261,-80.1996,-168.0718
-79.3829,-179.8446,-81.7384,-168.2909
-80.8851,-180.0607,-83.2513,-168.5072
-82.3738,-180.2742,-84.7359,-168.7171
-83.884,-180.4922,-86.2169,-168.9254
-85.3785,-180.7068,-87.6744,-169.1308
-86.887,-180.9239,-89.1631,-169.3409
-88.3782,-181.1381,-90.6343,-169.5484
-89.8852,-181.3552,-92.1166,-169.7573
-91.3773,-181.5698,-93.5616,-169.9602
-92.8864,-181.7871,-94.9972,-170.1615
-94.406,-182.0045,-96.4703,-170.369
-95.9101,-182.2201,-97.9094,-170.5716
-97.4117,-182.436,-99.3396,-170.7725
-98.9179,-182.6515,-100.7741,-170.9743
-100.4298,-182.8676,-102.2308,-171.1809
-101.9482,-183.0845,-103.7175,-171.3915
-103.4416,-183.2955,-105.2074,-171.6028
-104.9453,-183.5103,-106.6906,-171.8136
-106.4605,-183.7265,-108.1719,-172.0231
-107.9561,-183.9361,-109.6501,-172.233
-109.4658,-184.1518,-111.1188,-172.4411
-110.9539,-184.3631,-112.5938,-172.6499
-112.4555,-184.5749,-114.0744,-172.86
-113.9684,-184.7903,-115.569,-173.0712
-115.4559,-185.0005,-117.0658,-173.2822
-116.9536,-185.2133,-118.5593,-173.4927
-118.4514,-185.4261,-120.0705,-173.7067
-119.9413,-185.6373,-121.5681,-173.9173
-121.4487,-185.8498,-123.0872,-174.1316
-122.941,-186.0611,-124.578,-174.3427
-124.4483,-186.2756,-126.0928,-174.5557
-125.9374,-186.487,-127.6093,-174.7708
-127.4447,-186.7017,-129.1138,-174.9827
-128.9353,-186.9105,-130.6057,-175.1935
-130.4417,-187.1245,-132.0984,-175.4045
-131.9316,-187.3352,-133.5849,-175.6151
-133.4482,-187.551,-135.0892,-175.8262
-134.9628,-187.7663,-136.6074,-176.0411
-136.4501,-187.977,-138.0749,-176.2489
-137.9415,-188.1877,-139.5384,-176.455
-139.4395,-188.3993,-141.001,-176.6628
-140.9465,-188.6124,-142.4647,-176.8708
-142.463,-188.8258,-143.9367,-177.0805
-143.9587,-189.0372,-145.3689,-177.2852
-145.4648,-189.2486,-146.811,-177.4922
-146.9864,-189.4631,-148.2287,-177.6983
-148.4892,-189.6745,-149.6179,-177.9019
-150.0071,-189.8873,-151.0042,-178.1052
-151.5426,-190.1036,-152.3779,-178.3123
-153.0554,-190.3163,-153.7555,-178.5228
-154.5856,-190.5312,-155.1329,-178.7409
-156.1275,-190.746,-156.5433,-178.963
-157.6515,-190.9595,-157.9301,-179.1796
-159.1931,-191.174,-159.3242,-179.4032
-160.7498,-191.3893,-160.734,-179.6314
-162.2879,-191.6025,-162.1226,-179.8417
-163.8437,-191.8171,-163.5192,-180.0365
-165.4122,-192.0287,-164.9253,-180.2182
-166.9889,-192.235,-166.339,-180.3865
-168.5714,-192.4384,-167.7581,-180.5333
-170.1602,-192.6336,-169.1759,-180.6688
-171.7477,-192.812,-170.5889,-180.7954
-173.3664,-192.9869,-172.0268,-180.8939
-174.9812,-193.1515,-173.4542,-180.9669
-176.6194,-193.2641,-174.9037,-180.9902
-178.2371,-193.2704,-176.342,-180.9861
-179.8377,-193.2029,-177.7655,-180.9471
-181.4589,-193.0896,-179.2076,-180.8832
-183.0669,-192.9527,-180.6377,-180.7953
-184.6917,-192.7757,-182.0854,-180.6706
-186.3025,-192.5614,-183.5176,-180.5253
-187.8996,-192.3068,-184.9306,-180.3483
-189.5144,-192.0072,-186.3572,-180.1431
-191.1138,-191.675,-187.7667,-179.9117
-192.7273,-191.3147,-189.1904,-179.6412
-194.3206,-190.925,-190.6006,-179.3488
-195.9024,-190.5069,-191.9986,-179.0275
-197.4796,-190.0594,-193.3913,-178.6749
-199.0521,-189.5808,-194.7906,-178.3024
-200.6273,-189.0732,-196.1954,-177.9077
-202.2071,-188.5398,-197.6028,-177.4851
-203.7586,-187.9944,-198.9824,-177.0479
-205.3018,-187.4252,-200.3621,-176.5844
-206.8375,-186.8279,-201.7367,-176.099
-208.3839,-186.1944,-203.1216,-175.5746
-209.9087,-185.5373,-204.4854,-175.0233
-211.408,-184.8474,-205.827,-174.4453
-212.9102,-184.1064,-207.1728,-173.8297
-214.3909,-183.3344,-208.4958,-173.1928
-215.8487,-182.5414,-209.7965,-172.532
-217.3108,-181.7139,-211.0971,-171.8279
-218.7526,-180.8624,-212.3782,-171.1022
-220.1909,-179.9909,-213.651,-170.3467
-221.6109,-179.115,-214.9043,-169.576
-223.0093,-178.2307,-216.1434,-168.7909
-224.4138,-177.3078,-217.3782,-167.9588
-225.7923,-176.3601,-218.5582,-167.071
-227.1762,-175.3751,-219.7041,-166.1122
-228.52,-174.3743,-220.796,-165.1181
-229.8406,-173.327,-221.892,-164.1224
-231.1387,-172.2311,-223.0099,-163.1458
-232.4191,-171.1001,-224.1406,-162.1789
-233.6781,-169.9413,-225.2626,-161.2065
-234.907,-168.7625,-226.3521,-160.2104
-236.1083,-167.5686,-227.4142,-159.1969
-237.3092,-166.339,-228.4755,-158.1488
-238.4905,-165.0943,-229.5103,-157.0872
-239.6418,-163.8355,-230.5119,-156.0049
-240.7648,-162.5591,-231.4854,-154.9078
-241.8805,-161.2425,-232.4507,-153.7727
-242.9641,-159.9133,-233.3875,-152.6227
-244.0256,-158.5596,-234.2923,-151.4592
-245.0528,-157.1935,-235.1673,-150.2805
-246.0597,-155.8053,-236.0352,-149.0584
-247.04,-154.3943,-236.8828,-147.8222
-247.9958,-152.9561,-237.7049,-146.5669
-248.9033,-151.5219,-238.4878,-145.3194
-249.7831,-150.0585,-239.2497,-144.057
-250.625,-148.5845,-239.9797,-142.7707
-251.4375,-147.0924,-240.6878,-141.4684
-252.2175,-145.5831,-241.3771,-140.1526
-252.969,-144.0569,-242.0393,-138.8195
-253.6874,-142.5158,-242.6736,-137.469
-254.3736,-140.9514,-243.2751,-136.101
-255.0291,-139.3673,-243.8444,-134.7165
-255.6519,-137.7721,-244.3863,-133.3172
-256.2436,-136.1647,-244.9041,-131.9055
-256.8078,-134.5332,-245.388,-130.4804
-257.3294,-132.9377,-245.8325,-129.0711
-257.8302,-131.3152,-246.2496,-127.6549
-258.3011,-129.7035,-246.6455,-126.228
-258.7443,-128.0664,-247.008,-124.793
-259.1545,-126.4234,-247.3432,-123.3486
-259.5336,-124.7746,-247.6528,-121.8963
-259.8814,-123.105,-247.9464,-120.4409
-260.1936,-121.435,-248.2109,-118.9761
-260.4732,-119.7467,-248.4502,-117.5064
-260.7189,-118.0583,-248.6608,-116.0289
-260.9346,-116.3635,-248.8488,-114.5462
-261.1154,-114.6654,-249.004,-113.0566
-261.2603,-112.9574,-249.1319,-111.5632
-261.3691,-111.2829,-249.2318,-110.0963
-261.4435,-109.6056,-249.2948,-108.6248
-261.4815,-107.9281,-249.3295,-107.15
-261.4814,-106.2541,-249.3382,-105.6715
-261.4458,-104.5783,-249.3104,-104.1907
-261.3726,-102.9005,-249.252,-102.7087
-261.2613,-101.2301,-249.1715,-101.224
-261.1145,-99.5631,-249.0591,-99.7376
-260.9384,-97.9025,-248.9243,-98.2493
-260.7305,-96.2458,-248.7614,-96.7603
-260.4995,-94.631,-248.5708,-95.3024
-260.2433,-93.0179,-248.3436,-93.8462
-259.9651,-91.4089,-248.0848,-92.3907
-259.6593,-89.7994,-247.7956,-90.9375
-259.3234,-88.1946,-247.4688,-89.4866
-258.9582,-86.5941,-247.1018,-88.0396
-258.5599,-85.0002,-246.6948,-86.5969
-258.1261,-83.4139,-246.2618,-85.1575
-257.6649,-81.8688,-245.8291,-83.7513
-257.1714,-80.3313,-245.3871,-82.3466
-256.6463,-78.8007,-244.9223,-80.9467
-256.0882,-77.277,-244.4187,-79.5553
-255.4996,-75.762,-243.8792,-78.1721
-254.88,-74.2559,-243.3104,-76.7966
-254.2007,-72.7673,-242.7066,-75.4295
-253.487,-71.2908,-242.0708,-74.0715
-252.8109,-69.8427,-241.4066,-72.7589
-252.1917,-68.3821,-240.7139,-71.4567
-251.6262,-66.9074,-240.0069,-70.1617
-251.0693,-65.4277,-239.2973,-68.8731
-250.4655,-63.9613,-238.5724,-67.5919
-249.7967,-62.5145,-237.8355,-66.3185
-249.1003,-61.0773,-237.0902,-65.0518
-248.3904,-59.6454,-236.3258,-63.7952
-247.6913,-58.2489,-235.5665,-62.574
-246.9817,-56.8575,-234.8136,-61.3512
-246.2568,-55.4726,-234.0642,-60.1273
-245.5219,-54.0916,-233.3188,-58.903
-244.7795,-52.7154,-232.574,-57.6748
-244.0224,-51.3466,-231.8259,-56.4421
-243.25,-49.984,-231.0811,-55.2059
-242.4604,-48.6267,-230.333,-53.9723
-241.6523,-47.2773,-229.5837,-52.7327
-240.8628,-45.9598,-228.8493,-51.5134
-240.0803,-44.6376,-228.1174,-50.2855
-239.2931,-43.3158,-227.3784,-49.0521
-238.5031,-41.9912,-226.6391,-47.8166
-237.7128,-40.6652,-225.8992,-46.5674
-236.9258,-39.3323,-225.1572,-45.3229
-236.1311,-37.9977,-224.4205,-44.0821
-235.3538,-36.692,-223.698,-42.8728
-234.5756,-35.3846,-222.9697,-41.6547
-233.7957,-34.0748,-222.2431,-40.434
-233.0145,-32.7631,-221.5084,-39.2065
-232.2309,-31.4497,-220.7706,-37.9761
-231.444,-30.1342,-220.0307,-36.7411
-230.6552,-28.8176,-219.2883,-35.4946
-229.8653,-27.4987,-218.5402,-34.2443
-229.0812,-26.1727,-217.7895,-32.9865
-228.2882,-24.8504,-217.0289,-31.713
-227.514,-23.5559,-216.289,-30.4647
-226.7383,-22.2589,-215.5439,-29.2113
-225.9621,-20.9597,-214.7909,-27.9456
-225.184,-19.6579,-214.034,-26.6741
-224.4049,-18.3562,-213.2715,-25.386
-223.6251,-17.0527,-212.5025,-24.0951
-222.8433,-15.7487,-211.7299,-22.798
-222.0603,-14.4424,-210.9597,-21.4972
-221.2819,-13.1325,-210.1803,-20.1895
-220.4992,-11.8247,-209.4005,-18.8714
-219.7168,-10.5156,-208.6116,-17.5479
-218.9322,-9.205,-207.8246,-16.2251
-218.1476,-7.8916,-207.0397,-14.9006
-217.3628,-6.5792,-206.2454,-13.5664
-216.5776,-5.2574,-205.4702,-12.2562
-215.7872,-3.9321,-204.7016,-10.9627
-215.0003,-2.6136,-203.9091,-9.6328
-214.2151,-1.2964,-203.1116,-8.2881
-213.4483,-0.0062,-202.3413,-6.994
-212.6838,1.2788,-201.5597,-5.6759
-211.9197,2.5659,-200.7761,-4.3612
-211.1559,3.8523,-199.9886,-3.0414
-210.3914,5.1397,-199.2068,-1.7205
-209.6284,6.428,-198.4193,-0.399
-208.8646,7.717,-197.6335,0.9212
-208.1011,9.0066,-196.8504,2.2442
-207.3366,10.2967,-196.0646,3.5642
-206.5703,11.5874,-195.2814,4.8798
-205.8051,12.8818,-194.5042,6.1875
-205.0364,14.176,-193.7315,7.4912
-204.2722,15.4718,-192.9532,8.7982
-203.5085,16.7685,-192.1763,10.1033
-202.7388,18.0604,-191.3953,11.4138
-201.9597,19.3486,-190.6215,12.7203
-201.1652,20.6299,-189.8483,14.0174
-200.361,21.9073,-189.0782,15.3102
-199.5491,23.1836,-188.3168,16.5915
-198.7217,24.4462,-187.5463,17.8837
-197.8837,25.7059,-186.7829,19.1634
-197.0486,26.9621,-186.0105,20.4572
-196.21,28.2186,-185.2468,21.7417
-195.3687,29.4727,-184.481,23.0237
-194.5279,30.726,-183.7156,24.3057
-193.6885,31.9785,-182.9486,25.5891
-192.8461,33.2274,-182.1812,26.8758
-192.0027,34.4777,-181.4219,28.145
-191.1658,35.7322,-180.6688,29.4021
-190.3185,37.0258,-179.9074,30.6794
-189.4803,38.3253,-179.1522,31.9406
-188.6514,39.6296,-178.4045,33.1962
-187.8186,40.9304,-177.6585,34.4454
-186.9829,42.2277,-176.9152,35.6923
-186.1498,43.5256,-176.1753,36.9357
-185.3287,44.8301,-175.436,38.1788
-184.5189,46.1422,-174.7015,39.4194
-183.7182,47.4621,-173.9697,40.6498
-182.9205,48.786,-173.2466,41.8774
-182.113,50.1047,-172.525,43.105
-181.3022,51.4245,-171.8116,44.3352
-180.4868,52.7461,-171.1061,45.564
-179.665,54.068,-170.4032,46.7923
-178.8371,55.3905,-169.6948,48.017
-178.0035,56.7141,-168.9857,49.2448
-177.1648,58.0386,-168.2687,50.4742
-176.3197,59.3663,-167.5414,51.6957
-175.4678,60.6983,-166.8037,52.9083
-174.6079,62.0325,-166.0559,54.1182
-173.7352,63.3661,-165.2943,55.321
-172.8562,64.7061,-164.5173,56.5153
-171.9662,66.05,-163.7326,57.707
-171.0447,67.3757,-162.9309,58.8911
-170.0771,68.6629,-162.1001,60.0582
-169.071,69.9191,-161.2389,61.2025
-168.0385,71.1533,-160.3495,62.3273
-166.9842,72.3724,-159.4308,63.4272
-165.9074,73.5706,-158.4905,64.513
-164.7811,74.7769,-157.5026,65.6083
-163.6267,75.9539,-156.4905,66.6838
-162.4473,77.1013,-155.4532,67.7377
-161.2415,78.2217,-154.3928,68.7671
-160.0143,79.3195,-153.311,69.7737
-158.7645,80.3911,-152.2103,70.7595
-157.4966,81.4387,-151.0876,71.7206
-156.2122,82.4641,-149.9448,72.6575
-154.9102,83.4705,-148.7835,73.5678
-153.586,84.4547,-147.6039,74.449
-152.2438,85.4166,-146.4096,75.3078
-150.8841,86.3538,-145.1993,76.1419
-149.5102,87.2667,-143.9733,76.9518
-148.1183,88.1565,-142.7351,77.7392
